id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220098800,100.7,62.08,62.95,0.06,0.06,0.03,0.0,9.07,7.54,0.91,1,0,0,2,0,0,17,0
1220098900,130.87,65.2,66.18,0.08,0.08,0.04,0.0,14.51,6.86,0.82,2,0,0,2,0,0,17,0
1220099200,877.84,14.2,14.94,2.42,2.42,1.16,3.0,116.3,7.07,0.85,5,0,54,59,0,0,17,0
1220099300,420.93,20.37,21.05,0.77,0.77,0.37,0.0,34.07,7.41,0.89,0,0,20,20,0,0,17,0
1220099400,269.71,19.43,20.21,0.5,0.5,0.24,0.0,22.67,7.64,0.92,0,3,13,11,0,0,17,0
1220099500,144.87,14.19,14.51,0.19,0.19,0.09,0.0,9.11,14.88,0.89,0,10,10,0,0,0,17,2
1220099600,570.19,63.15,63.96,0.33,0.33,0.17,0.0,57.12,7.53,0.9,8,0,1,9,0,0,17,0
1220099700,648.56,64.47,65.46,0.37,0.37,0.18,3.0,71.74,7.52,0.9,7,3,3,7,0,0,17,0
1220100000,464.31,11.07,11.79,1.59,1.59,0.75,0.0,48.83,7.32,0.88,8,4,32,36,0,0,17,0
1220100100,504.6,16.4,17.51,1.72,1.72,0.82,141.0,207.3,4.93,0.59,0,6,29,23,0,0,17,0
1220100200,39.3,39.24,39.91,0.04,0.04,0.02,0.0,2.94,7.43,0.89,0,1,1,0,0,0,17,0
1220100300,141.28,34.61,35.32,0.15,0.15,0.07,0.0,12.9,7.76,0.93,0,0,4,4,0,0,17,0
1220100500,161.63,22.78,23.27,0.19,0.19,0.09,0.0,9.66,10.32,0.93,0,7,7,0,0,0,17,2
1220100700,1314.45,40.82,41.81,1.24,1.24,0.61,2.0,140.12,7.15,0.86,0,5,33,26,0,0,17,0
1220100800,348.39,42.79,43.77,0.35,0.35,0.17,49.0,78.54,6.41,0.77,0,5,8,3,0,0,17,0
1220101300,495.11,20.17,20.94,0.94,0.94,0.46,0.0,55.93,7.23,0.87,7,8,17,16,0,0,17,0
1220101400,409.8,21.79,22.86,0.77,0.77,0.37,17.0,68.89,6.65,0.8,0,4,18,14,0,0,17,0
1220101600,112.51,37.55,37.93,0.07,0.07,0.03,0.0,13.4,11.87,0.85,3,0,0,3,0,0,17,2
1220101700,688.07,33.77,34.44,0.76,0.76,0.37,0.0,55.61,7.41,0.89,0,3,20,17,0,0,17,0
1220101800,433.15,32.92,33.58,0.48,0.48,0.24,0.0,40.69,7.61,0.91,5,0,8,13,0,0,17,0
1220101900,3203.58,114.62,115.4,1.02,1.02,0.51,1.0,313.77,7.6,0.91,11,9,17,20,0,0,17,0
1220102000,2067.73,114.61,115.27,0.66,0.66,0.33,0.0,173.69,7.6,0.91,4,14,14,4,0,0,17,0
1220102100,273.21,20.77,21.54,0.52,0.52,0.25,0.0,33.05,7.07,0.85,7,4,6,9,0,0,17,0
1220102200,642.37,28.43,29.25,0.83,0.83,0.4,0.0,54.95,7.54,0.91,0,3,22,19,0,0,17,0
1220102300,258.94,28.19,28.85,0.33,0.33,0.16,0.0,22.71,7.71,0.93,1,0,8,9,0,0,17,0
1220102400,1847.63,64.46,65.84,1.48,1.48,0.73,469.0,665.9,5.35,0.64,16,0,13,28,0,0,17,0
1220102500,1169.43,44.61,45.26,0.93,0.93,0.46,0.0,94.85,7.86,0.94,0,2,26,23,0,0,17,0
1220102800,652.03,46.14,46.78,0.5,0.5,0.25,0.0,50.94,7.9,0.95,0,9,14,5,0,0,17,0
1220102900,1588.52,70.16,71.59,1.15,1.15,0.57,377.0,548.2,5.44,0.65,19,4,4,18,0,0,17,0
1220103000,154.55,38.43,39.31,0.15,0.15,0.07,0.0,17.57,7.59,0.91,4,0,0,4,0,0,17,0
1220103100,123.71,41.09,41.76,0.12,0.12,0.06,0.0,11.58,7.21,0.87,1,2,2,1,0,0,17,0
1220103200,2785.76,44.03,45.41,3.3,3.3,1.62,624.0,973.26,5.27,0.63,6,3,56,59,0,0,17,0
1220103300,3047.52,31.78,32.47,3.61,3.61,1.77,0.0,284.54,7.37,0.88,7,10,88,84,0,0,17,0
1220103400,1617.83,41.94,42.74,1.42,1.42,0.7,21.0,175.2,7.51,0.9,7,13,31,25,0,0,17,0
1220103500,1673.47,45.7,46.62,1.47,1.47,0.72,73.0,260.56,6.89,0.83,3,10,33,26,0,0,17,0
1220103600,566.42,36.84,37.76,0.35,0.17,0.09,7.0,60.97,12.06,0.87,0,0,15,15,6,6,17,2
1220103700,663.05,32.76,33.76,0.78,0.78,0.38,0.0,60.98,7.17,0.86,4,4,17,15,0,0,17,0
1220103800,441.96,31.32,31.94,0.5,0.5,0.25,0.0,40.76,7.77,0.93,5,6,9,8,0,0,17,0
1220104300,110.03,17.73,18.34,0.21,0.21,0.1,0.0,8.75,8.03,0.96,0,0,6,6,0,0,17,0
1220104400,244.39,21.9,22.62,0.46,0.46,0.23,0.0,26.6,6.74,0.81,5,5,6,6,0,0,17,0
1220104500,407.65,17.84,18.72,0.86,0.86,0.42,0.0,50.11,7.28,0.87,6,0,16,22,0,0,17,0
1220104600,597.71,17.54,18.23,1.26,1.26,0.61,0.0,49.42,7.48,0.9,0,23,33,10,0,0,17,0
1220104700,189.83,27.07,27.7,0.26,0.26,0.13,0.0,24.52,7.57,0.91,6,1,1,6,0,0,17,0
1220104800,305.97,30.17,30.9,0.42,0.42,0.2,0.0,31.47,6.78,0.81,4,1,6,9,0,0,17,0
1220104900,396.74,28.73,29.39,0.51,0.51,0.25,0.0,39.88,7.58,0.91,6,0,8,13,0,0,17,0
1220105000,646.2,28.05,28.76,0.82,0.41,0.2,0.0,56.65,7.75,0.93,0,0,23,22,0,0,17,0
1220105200,230.1,18.81,19.61,0.47,0.47,0.23,0.0,28.16,7.17,0.86,7,4,5,8,0,0,17,0
1220105300,146.61,17.83,18.49,0.3,0.3,0.15,0.0,12.88,7.61,0.91,1,3,7,5,0,0,17,0
1220105400,526.14,34.5,35.08,0.32,0.16,0.08,0.0,42.37,13.02,0.94,0,2,15,13,4,4,17,2
1220105500,304.53,33.69,34.51,0.33,0.33,0.16,0.0,36.92,7.58,0.91,9,0,0,9,0,0,17,0
1220105600,772.97,34.78,35.49,0.83,0.83,0.41,1.0,87.8,7.45,0.89,8,13,14,9,0,0,17,0
1220105700,739.47,31.7,32.4,0.85,0.85,0.42,0.0,74.21,7.58,0.91,7,7,16,16,0,0,17,0
1220105800,361.45,31.99,32.86,0.42,0.42,0.2,0.0,32.82,7.47,0.9,0,0,11,11,0,0,17,0
1220105900,1575.95,29.17,29.67,1.52,1.52,0.75,0.0,109.16,9.88,0.89,0,13,53,41,0,0,17,0
1220106100,104.37,21.96,22.34,0.1,0.05,0.03,0.0,5.1,12.87,0.93,0,4,5,0,0,0,17,2
1220106200,756.74,30.87,31.56,0.94,0.94,0.46,0.0,62.83,7.27,0.87,1,0,23,24,0,0,17,0
1220106300,1352.8,30.28,30.99,1.68,1.68,0.83,0.0,121.07,7.37,0.88,3,31,41,13,0,0,17,0
1220106400,1608.74,26.56,27.03,1.68,1.68,0.82,0.0,139.08,10.05,0.9,5,3,53,58,0,0,17,2
1220106600,327.96,26.82,27.51,0.5,0.5,0.25,0.0,40.83,6.79,0.81,12,0,0,13,0,0,17,0
1220106700,120.72,59.99,60.48,0.06,0.06,0.03,0.0,7.33,10.08,0.91,0,2,2,0,0,0,17,0
1220106800,310.2,29.07,29.8,0.39,0.39,0.19,0.0,28.01,7.61,0.91,2,7,9,3,0,0,17,0
1220107000,906.38,47.18,47.74,0.51,0.51,0.25,0.0,62.26,10.5,0.94,1,10,18,9,0,0,17,0
