id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220012402,878.03,4.1,4.42,4.5,1.12,0.52,0.0,167.52,13.39,0.8,27,5,174,196,90,90,12,2
1220012501,3905.95,26.18,26.5,2.72,0.68,0.33,0.0,288.46,15.23,0.91,7,7,140,141,196,196,12,2
1220012502,3052.61,20.5,21.42,14.34,3.58,1.74,2032.0,2496.28,2.99,0.18,13,0,130,146,63,63,12,0
1220013401,4486.92,51.3,52.79,3.85,1.28,0.63,1947.0,2406.66,6.22,0.45,4,6,82,78,43,43,12,0
1220013403,5672.35,29.23,30.08,5.2,1.73,0.85,1468.0,2125.28,10.24,0.61,10,1,178,190,161,161,12,2
1220013404,1717.26,9.65,10.18,3.43,1.14,0.55,0.0,189.4,14.16,0.85,7,3,162,166,45,45,12,2
1220013501,2490.94,25.25,25.64,2.15,0.72,0.35,0.0,175.47,12.75,0.92,8,6,90,91,79,79,12,2
1220013503,2376.46,12.25,12.71,4.74,1.58,0.76,464.0,731.48,11.34,0.68,6,4,182,185,82,82,12,2
1220013504,4626.83,20.05,20.51,4.17,1.39,0.68,0.0,279.61,15.27,0.92,3,11,223,213,96,96,12,2
1220014000,732.43,11.21,12.01,1.39,0.7,0.33,0.0,145.8,12.59,0.76,0,0,61,61,9,9,12,2
1220014100,2750.12,34.65,35.92,5.22,1.74,0.85,1544.0,2043.44,4.21,0.25,20,12,57,68,35,35,12,0
1220014201,8182.46,16.78,17.82,36.55,9.14,4.41,4226.0,6129.17,3.77,0.23,36,19,427,447,92,92,12,1
1220014202,14245.95,32.52,32.84,7.88,1.97,0.98,0.0,841.04,15.43,0.93,24,0,409,436,350,350,12,2
1220014301,1804.51,3.86,4.18,9.78,2.45,1.11,0.0,327.06,13.44,0.81,12,14,421,419,38,38,12,2
1220014302,14491.91,32.87,33.26,7.85,1.96,0.97,0.0,722.03,15.57,0.93,9,22,428,413,1042,1042,12,2
1220015401,2843.11,27.14,28.75,6.77,2.26,1.09,1498.0,1942.79,4.23,0.3,3,6,96,95,16,16,12,0
1220015402,558.88,3.62,3.99,3.09,1.03,0.47,1.0,76.74,13.84,0.83,5,29,136,112,13,13,12,2
1220015403,2133.39,10.94,11.38,3.72,1.24,0.6,0.0,240.04,14.43,0.87,17,28,171,160,47,47,12,2
1220015501,905.32,9.61,9.99,2.16,0.72,0.34,0.0,95.53,12.17,0.88,8,4,83,87,27,27,12,2
1220015502,399.1,3.64,4.06,2.21,0.74,0.33,0.0,55.91,13.58,0.81,3,2,95,97,9,9,12,2
1220015503,2864.19,21.92,22.61,5.0,1.67,0.81,1282.0,1590.31,7.26,0.44,0,21,128,105,64,64,12,0
1220016001,6276.09,17.77,18.58,33.11,11.04,5.35,3698.0,5042.75,3.1,0.19,12,14,327,326,38,38,12,1
1220016002,13887.52,41.83,42.16,5.98,1.99,0.99,0.0,902.52,15.43,0.93,13,6,315,329,522,522,12,2
1220016101,1598.01,4.81,5.15,8.46,2.82,1.27,0.0,515.5,11.16,0.67,11,4,301,308,16,16,12,2
1220016102,13601.43,41.29,41.67,5.86,1.95,0.97,0.0,704.51,15.59,0.94,11,0,315,325,323,323,12,2
1220016201,4353.49,42.52,43.43,19.86,3.97,1.96,3344.0,3864.98,1.52,0.11,10,0,92,99,92,92,12,0
1220016203,1903.96,14.15,14.56,3.0,0.75,0.36,0.0,175.8,12.46,0.9,11,26,120,106,126,126,12,2
1220016204,1197.23,11.61,11.99,1.9,0.47,0.23,0.0,95.77,15.02,0.9,5,3,95,97,43,43,12,2
