id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval
1220034601,523.63,15.38,15.89,0.73,0.15,0.07,0,35.46,12.88,0.93,2,0,31,33,17,17,4
1220034602,840.27,22.33,22.74,0.8,0.16,0.08,0,48.98,13.02,0.94,2,3,35,34,38,38,4
1220034603,632.22,19.03,19.41,0.72,0.14,0.07,0,40.58,12.9,0.93,3,0,30,32,72,72,4
1220034701,579.71,15.29,15.68,0.81,0.16,0.08,0,33.58,13.06,0.94,1,0,36,37,30,30,4
1220034702,891.35,22.33,22.74,0.85,0.17,0.08,0,47.15,13.02,0.94,2,1,37,39,22,22,4
1220034703,706.02,18.86,19.3,0.8,0.13,0.07,0,35.29,12.98,0.93,0,0,37,36,30,30,4
1220034801,196.13,6.14,6.55,0.7,0.17,0.08,0,15.27,12.65,0.91,1,0,29,30,10,10,4
1220034802,435.32,15.18,15.56,0.62,0.15,0.08,0,24.32,12.95,0.93,1,0,27,28,6,6,4
1220034803,498.98,18.16,18.55,0.6,0.15,0.07,0,36.26,12.74,0.92,4,0,23,27,20,20,4
1220034804,145.93,11.53,12.16,0.31,0.08,0.04,0,21.78,11.28,0.81,0,0,12,12,13,13,4
1220034901,145,5.93,6.32,0.52,0.1,0.05,0,8.33,13.11,0.94,0,2,23,21,3,3,4
1220034902,307.18,14.98,15.38,0.43,0.09,0.04,0,17.13,13.1,0.94,1,0,19,20,23,23,4
1220034903,386.26,17.64,18.01,0.46,0.09,0.05,0,22.46,13.12,0.94,1,0,20,21,17,17,4
1220034904,49.71,15.45,16.78,0.1,0.03,0.01,3,17.03,8.18,0.59,1,0,2,3,0,0,4
1220035001,256.34,22.91,23.3,0.24,0.08,0.04,0,12.58,12.86,0.93,0,0,11,11,6,6,4
1220035002,977.41,42.88,44.35,1.76,0.59,0.29,603,706.12,3.6,0.26,0,0,22,23,3,3,4
1220035003,451.89,20.14,20.55,0.5,0.17,0.08,0,26.45,12.58,0.91,0,0,22,22,3,3,4
1220035004,405.97,17.25,17.65,0.52,0.17,0.08,0,21.13,12.62,0.91,0,1,23,22,6,6,4
1220035101,705.15,43.34,44.2,0.67,0.22,0.11,310,358.4,6.76,0.49,0,5,16,10,3,3,4
1220035102,251.77,12.19,12.61,0.45,0.15,0.07,0,20.11,12.66,0.91,0,3,20,17,15,15,4
1220035103,293.24,19.18,19.55,0.32,0.11,0.05,0,15.63,13.22,0.95,0,0,15,15,4,4,4
1220035104,246.84,16.36,16.74,0.31,0.1,0.05,0,11.67,13.31,0.96,0,0,15,14,5,5,4
1220035202,293.52,14.52,15.52,0.47,0.12,0.06,1,58.14,11.52,0.83,3,1,16,18,14,14,4
1220035203,410.46,36.95,37.31,0.22,0.06,0.03,0,18.58,13.8,0.99,0,0,11,11,7,7,4
1220035204,35.46,2.58,2.95,0.28,0.07,0.03,0,2.11,13.62,0.98,0,0,12,12,2,2,4
1220035205,104.93,10.2,10.55,0.2,0.05,0.02,0,4.71,14.06,1.01,0,0,10,10,8,8,4
1220035302,357.78,13.47,13.92,0.58,0.14,0.07,0,24.88,12.72,0.92,2,1,23,25,13,13,4
1220035303,716.68,39.43,39.82,0.39,0.1,0.05,0,35.09,12.84,0.92,0,2,18,16,7,7,4
1220035304,52.61,2.84,3.29,0.41,0.1,0.05,0,3.45,12.24,0.88,0,0,16,16,0,0,4
1220035305,177.58,11.4,11.87,0.34,0.09,0.04,0,11.36,12.49,0.9,1,0,14,15,3,3,4
1220035401,128.13,10.82,11.7,0.36,0.12,0.06,17,44.95,8.82,0.64,1,0,10,11,2,2,4
1220035402,70.78,5.52,5.9,0.28,0.09,0.04,0,5.68,12.6,0.91,0,2,12,10,0,0,4
1220035403,104.27,10.04,10.43,0.23,0.08,0.04,0,6.2,12.79,0.92,0,0,10,10,0,0,4
1220035404,198.43,19.52,19.9,0.23,0.08,0.04,0,18.11,12.12,0.87,1,1,9,9,7,7,4
1220035501,130.68,7.81,8.19,0.38,0.13,0.06,0,17.44,12.32,0.89,1,0,15,16,8,8,4
1220035502,79.32,5.24,5.67,0.32,0.11,0.05,0,4.73,13.12,0.94,0,3,14,11,4,4,4
1220035503,93.73,10.02,10.41,0.2,0.07,0.03,0,4.74,12.81,0.92,0,0,9,9,7,7,4
1220035504,186.83,19.87,20.76,0.22,0.07,0.04,0,23.06,11.62,0.84,0,0,9,9,0,0,4
1220035600,151.26,37.46,37.87,0.09,0.05,0.02,0,8.6,12.18,0.88,0,1,4,3,1,1,4
1220035700,70.45,34.87,35.42,0.04,0.02,0.01,0,6.08,13.3,0.96,1,0,1,2,2,2,4
1220035801,258.51,8.45,9.23,0.79,0.26,0.12,4,60.79,10.43,0.75,0,1,28,27,11,11,4
1220035802,593.44,29.3,29.69,0.43,0.14,0.07,0,30.31,13.04,0.94,1,0,19,20,16,16,4
1220035803,247.55,10.35,10.77,0.52,0.17,0.08,0,14.28,12.82,0.92,0,1,23,22,6,6,4
1220035804,267.5,11.81,12.21,0.49,0.16,0.08,0,20,12.72,0.92,1,0,21,22,4,4,4
1220035901,322.28,7.4,7.89,0.98,0.33,0.15,0,29.2,12.21,0.88,3,0,38,41,16,16,4
1220035902,986.47,30.41,30.83,0.7,0.23,0.12,0,50.43,12.87,0.93,0,3,32,29,9,9,4
1220035903,341.37,10.63,11.05,0.71,0.24,0.11,0,23.55,12.49,0.9,2,2,29,29,4,4,4
1220035904,364.25,11.97,12.38,0.67,0.22,0.11,0,26.34,12.54,0.9,3,1,27,28,8,8,4
1220036002,455.29,14.98,15.4,0.67,0.22,0.11,0,25.62,12.6,0.91,1,0,29,29,5,5,4
1220036003,262.61,8.66,9.06,0.66,0.22,0.1,0,12.45,12.84,0.92,0,0,29,29,0,0,4
1220036004,306.93,10.26,10.65,0.67,0.22,0.11,0,25.87,12.34,0.89,4,0,25,29,4,4,4
1220036005,306.45,8.82,9.29,0.76,0.25,0.12,0,18.43,12.64,0.91,0,2,33,31,5,5,4
1220036101,412.5,14.38,14.76,0.61,0.2,0.1,0,26.6,13.15,0.95,2,0,26,28,20,20,4
1220036102,252.81,8.34,8.72,0.63,0.21,0.1,0,12.42,13.27,0.96,0,0,29,29,6,6,4
1220036103,298.15,9.54,9.95,0.67,0.22,0.11,0,18.35,12.99,0.94,1,0,29,30,3,3,4
1220036104,285.55,9.24,9.86,0.72,0.24,0.11,4,47.47,11.67,0.84,0,6,29,23,1,1,4
1220036201,261.99,9.69,10.08,0.58,0.19,0.09,0,14.65,12.89,0.93,0,0,26,26,7,7,4
1220036202,109.74,3.85,4.23,0.61,0.2,0.09,0,5.53,12.97,0.93,0,1,26,25,1,1,4
1220036203,230.21,8.13,8.53,0.61,0.2,0.1,0,14.01,12.92,0.93,0,0,27,27,2,2,4
1220036204,243.2,10.2,10.57,0.5,0.17,0.08,0,12.67,13.29,0.96,0,1,23,22,2,2,4
1220036205,132.25,5.37,5.75,0.52,0.17,0.08,0,6.91,13.27,0.96,0,0,23,23,1,1,4
1220036206,260.56,10.86,11.33,0.5,0.17,0.08,0,13.87,13.13,0.95,0,0,23,23,2,2,4
1220036301,391.22,10.81,11.52,0.86,0.29,0.14,2,66.9,11.4,0.82,1,0,33,34,2,2,4
1220036303,411.65,12.12,12.5,0.73,0.24,0.12,0,27.82,12.89,0.93,2,0,31,33,9,9,4
1220036304,320.42,10.3,10.68,0.66,0.22,0.11,0,16.24,13.16,0.95,0,2,30,28,5,5,4
1220036305,183.04,5.53,5.93,0.71,0.24,0.11,0,11.19,12.87,0.93,1,0,30,31,4,4,4
1220036306,341.4,11.02,11.4,0.66,0.22,0.11,0,19.93,13.05,0.94,1,0,29,30,4,4,4
1220036400,52.12,51.4,52.21,0.05,0.02,0.01,0,5.73,6.13,0.74,0,1,1,0,1,1,4
1220036500,51.93,50.88,51.93,0.05,0.02,0.01,0,5.27,6.17,0.74,0,0,1,1,1,1,4
1220036601,35.42,17.01,17.71,0.05,0.05,0.02,0,5.17,12.4,0.89,0,0,2,2,0,0,4
1220036602,51.05,25.34,25.7,0.04,0.02,0.01,0,3.23,13.72,0.99,0,1,2,1,2,2,4
1220036703,41.72,20.08,20.86,0.05,0.05,0.03,0,4.12,10.94,0.79,0,0,2,2,0,0,4
1220036704,54.67,26.73,27.33,0.04,0.02,0.01,0,3.31,12.73,0.92,0,0,2,2,1,1,4
1220036801,82.66,8.72,9.18,0.2,0.05,0.02,0,4.48,13.11,0.94,0,0,9,9,0,0,4
1220036802,150.07,16.39,16.75,0.17,0.04,0.02,0,19.21,14.57,0.87,2,0,7,9,4,4,4
1220036901,113.03,9.02,9.42,0.27,0.07,0.03,0,6.81,13.05,0.94,0,2,12,10,6,6,4
1220036902,77.02,15.02,15.4,0.09,0.02,0.01,0,3.56,15.43,0.93,0,0,5,5,0,0,4
1220037301,10.69,5.07,5.39,0.04,0.01,0,0,0.37,15.29,0.92,0,2,2,0,0,0,4
1220046800,102.03,14.09,14.78,0.28,0.28,0.13,0,12.82,7.22,0.87,2,4,5,3,0,0,4
1220046900,133.67,14.27,15.01,0.36,0.36,0.17,0,14.79,7.11,0.85,2,1,7,8,0,0,4
1220049700,131.09,18.36,19.04,0.28,0.14,0.07,0,15.54,7.03,0.84,3,0,4,7,2,2,4
1220049800,103.77,18.01,18.9,0.22,0.11,0.05,0,9.45,7.08,0.85,0,1,5,5,0,0,4
1220050101,55.53,17.95,18.65,0.12,0.12,0.06,0,4.77,6.98,0.84,0,1,3,2,0,0,4
1220050103,93.24,12.68,13.32,0.26,0.26,0.13,0,6.64,7.74,0.93,0,2,7,5,0,0,4
1220050105,84.55,13.42,14.09,0.23,0.23,0.11,0,6.24,7.48,0.9,0,0,6,6,0,0,4
1220050106,107.4,16.8,17.9,0.25,0.25,0.12,1,16.12,6.99,0.84,0,0,6,6,0,0,4
1220050202,64.78,15.67,16.32,0.15,0.15,0.07,0,5.59,7.67,0.92,0,3,4,1,0,0,4
1220050204,60.95,12.62,13.28,0.18,0.18,0.09,0,6.01,7.5,0.9,1,1,3,4,0,0,4
1220050205,68.02,16.36,17,0.15,0.15,0.07,0,5.8,7.53,0.9,0,0,4,4,0,0,4
1220050206,75.71,14.59,15.28,0.19,0.19,0.09,0,7.67,7.51,0.9,1,1,4,4,0,0,4
1220050900,114,15.62,16.29,0.28,0.14,0.07,0,9.01,7.35,0.88,0,0,7,7,0,0,4
1220051000,84.66,16.4,17.08,0.21,0.1,0.05,0,8.86,7.01,0.84,1,0,4,5,0,0,4
1220051700,22.73,10.64,11.37,0.09,0.09,0.04,0,2.22,6.92,0.83,0,2,2,0,0,0,4
1220052000,23.38,11.62,12.45,0.09,0.09,0.04,0,3.96,6.41,0.77,1,1,1,1,0,0,4
1220052502,17.92,18.03,18.6,0.04,0.04,0.02,0,3.07,7.47,0.9,1,0,0,1,0,0,4
1220052503,84.18,41.41,42.09,0.08,0.08,0.04,0,7.43,7.18,0.86,0,0,2,2,0,0,4
1220052504,66.38,21.51,22.38,0.13,0.13,0.06,0,6.4,6.81,0.82,1,0,2,3,0,0,4
1220052601,75.29,18.57,19.23,0.16,0.16,0.08,0,8.07,7.2,0.86,2,1,2,3,0,0,4
