id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220098200,27.96,27.75,28.67,0.04,0.04,0.02,0.0,3.89,7.25,0.87,1,0,0,1,0,0,5,0
1220098300,55.57,27.33,27.97,0.07,0.07,0.04,0.0,3.96,7.58,0.91,0,2,2,0,0,0,5,0
1220098600,52.97,6.05,6.74,0.33,0.33,0.15,0.0,5.69,7.45,0.89,0,2,8,6,0,0,5,0
1220098700,86.95,7.17,8.11,0.53,0.53,0.25,6.0,22.35,6.19,0.74,2,2,9,9,0,0,5,0
1220099200,72.62,13.82,14.52,0.2,0.2,0.1,0.0,7.06,7.28,0.87,0,0,5,5,0,0,5,0
1220099300,35.96,17.39,17.98,0.07,0.07,0.03,0.0,2.57,8.68,1.04,0,0,2,2,0,0,5,0
1220099400,20.39,19.45,20.39,0.04,0.04,0.02,0.0,2.05,7.58,0.91,0,0,1,1,0,0,5,0
1220099500,39.62,12.91,13.21,0.05,0.05,0.03,0.0,2.3,16.35,0.98,0,3,3,0,0,0,5,2
1220099600,178.17,59.15,60.03,0.1,0.1,0.05,0.0,17.85,8.02,0.96,3,0,0,3,0,0,5,0
1220099700,26.71,57.61,58.18,0.02,0.02,0.01,0.0,1.85,8.45,1.01,0,1,0,0,0,0,5,0
1220100000,99.38,10.55,11.19,0.34,0.34,0.16,0.0,9.61,7.72,0.93,1,1,8,8,0,0,5,0
1220100100,11.34,10.72,11.34,0.04,0.04,0.02,0.0,1.11,7.62,0.91,0,0,1,1,0,0,5,0
1220100700,162.94,39.91,40.73,0.15,0.15,0.08,0.0,14.39,7.34,0.88,0,0,4,4,0,0,5,0
1220101300,41.45,20.35,21.08,0.08,0.08,0.04,0.0,5.82,7.19,0.86,1,0,1,2,0,0,5,0
1220101400,41.1,19.77,20.55,0.08,0.08,0.04,0.0,4.67,7.4,0.89,0,0,2,2,0,0,5,0
1220101600,72.29,36.21,36.56,0.05,0.05,0.02,0.0,9.6,12.31,0.89,2,0,0,2,0,0,5,2
1220101700,57.78,28.45,29.05,0.06,0.06,0.03,0.0,3.43,8.79,1.06,0,2,2,0,0,0,5,0
1220101800,33.29,33.32,33.97,0.04,0.04,0.02,0.0,3.57,7.52,0.9,1,0,0,1,0,0,5,0
1220101900,771.31,109.69,110.37,0.25,0.25,0.12,0.0,61.32,7.94,0.95,1,3,6,4,0,0,5,0
1220102000,110.97,110.4,111.0,0.04,0.04,0.02,0.0,8.8,7.89,0.95,0,1,1,0,0,0,5,0
1220102100,66.04,21.95,22.78,0.12,0.12,0.06,0.0,10.29,6.68,0.8,3,0,0,3,0,0,5,0
1220102200,195.41,27.11,27.92,0.25,0.25,0.12,0.0,15.95,7.9,0.95,0,1,7,6,0,0,5,0
1220102400,270.33,44.77,45.49,0.22,0.22,0.11,0.0,30.3,7.75,0.93,4,0,2,6,0,0,5,0
1220102500,226.15,44.62,45.23,0.18,0.18,0.09,0.0,16.13,7.86,0.94,0,0,5,5,0,0,5,0
1220102800,106.53,53.06,53.85,0.08,0.08,0.04,0.0,10.16,6.86,0.82,1,1,1,1,0,0,5,0
1220102900,225.44,55.84,56.92,0.16,0.16,0.08,1.0,26.88,6.84,0.82,3,0,1,4,0,0,5,0
1220103100,45.06,45.08,45.83,0.04,0.04,0.02,0.0,5.06,6.57,0.79,1,0,0,1,0,0,5,0
1220103200,170.12,32.62,34.02,0.2,0.2,0.1,3.0,25.93,7.03,0.84,0,0,5,5,0,0,5,0
1220103300,230.05,32.16,32.86,0.27,0.27,0.13,0.0,20.06,7.28,0.87,0,1,7,6,0,0,5,0
1220103400,148.09,41.26,42.0,0.13,0.13,0.06,0.0,12.85,7.65,0.92,0,2,3,2,0,0,5,0
1220103500,150.75,49.23,50.28,0.13,0.13,0.07,25.0,37.43,6.39,0.77,0,1,3,2,0,0,5,0
1220103600,6.09,56.8,57.19,0.0,0.0,0.0,0.0,0.5,7.96,0.57,0,0,0,1,0,0,5,0
1220103700,29.05,28.79,29.67,0.03,0.03,0.02,0.0,3.58,8.16,0.98,1,0,0,1,0,0,5,0
1220104400,38.28,18.89,19.47,0.07,0.07,0.04,0.0,4.71,7.83,0.94,1,0,1,2,0,0,5,0
1220104500,92.24,17.79,18.6,0.2,0.2,0.09,0.0,9.84,7.33,0.88,1,1,4,4,0,0,5,0
1220104600,76.4,18.51,19.24,0.16,0.16,0.08,0.0,6.71,7.09,0.85,0,2,4,2,0,0,5,0
1220104800,50.64,24.72,25.32,0.07,0.07,0.03,0.0,3.66,8.28,0.99,0,1,2,1,0,0,5,0
1220104900,55.96,27.38,27.98,0.07,0.07,0.03,0.0,4.58,7.96,0.96,0,0,2,2,0,0,5,0
1220105000,143.22,27.97,28.64,0.18,0.09,0.04,0.0,11.44,7.78,0.93,0,0,5,5,2,2,5,0
1220105200,35.59,17.43,18.13,0.07,0.07,0.04,0.0,4.7,7.76,0.93,1,1,1,1,0,0,5,0
1220105300,17.37,16.73,17.37,0.04,0.04,0.02,0.0,1.56,8.1,0.97,0,0,1,1,0,0,5,0
1220105400,141.53,34.84,35.48,0.09,0.04,0.02,0.0,15.15,12.87,0.93,1,0,3,4,0,0,5,2
1220105500,68.7,34.19,35.03,0.07,0.07,0.04,0.0,9.07,7.46,0.9,2,0,0,2,0,0,5,0
1220105600,134.22,33.28,33.9,0.14,0.14,0.07,0.0,10.4,7.8,0.94,0,4,4,0,0,0,5,0
1220105700,132.59,32.76,33.49,0.15,0.15,0.08,0.0,14.36,7.33,0.88,2,1,2,3,0,0,5,0
