id,sampledSeconds,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed,speedRelative,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,interval,congestion_level
1220332200,551.22,79.04,80.78,0.92,0.92,0.46,11.0,142.06,2.12,0.76,4,3,3,4,0,0,9,0
1220332700,273.37,18.64,19.85,0.9,0.9,0.43,81.0,121.95,4.49,0.54,4,0,10,14,0,0,9,0
1220332800,317.1,11.2,11.9,1.05,1.05,0.5,0.0,33.74,7.48,0.9,5,8,22,19,0,0,9,0
1220333300,331.62,13.42,13.95,0.73,0.73,0.35,0.0,33.12,9.43,0.85,2,18,22,6,0,0,9,0
1220333400,283.5,15.34,16.04,0.63,0.63,0.3,32.0,74.48,8.17,0.74,6,10,12,8,0,0,9,0
1220333500,1878.39,18.19,19.24,6.05,6.05,2.92,727.0,1040.87,4.74,0.43,24,8,75,91,0,0,9,0
1220333600,541.14,8.75,9.26,1.74,1.74,0.82,0.0,45.27,9.85,0.89,2,27,57,32,0,0,9,1
1220333900,957.1,13.99,14.78,2.04,2.04,0.95,0.0,151.41,9.17,0.83,4,9,61,56,0,0,9,0
1220334000,315.01,12.77,13.26,0.67,0.67,0.33,0.0,20.71,10.21,0.92,1,19,23,5,0,0,9,1
1220334100,231.85,18.0,18.77,0.74,0.74,0.36,110.0,132.52,4.93,0.44,0,10,12,3,0,0,9,0
1220334200,932.82,9.38,10.52,2.87,2.87,1.33,0.0,161.36,9.07,0.82,2,21,87,68,0,0,9,0
1220341900,4592.65,46.34,47.0,2.23,2.23,1.11,0.0,452.71,12.26,0.88,12,12,86,86,0,0,9,1
1220342000,74.56,2.71,3.14,0.56,0.14,0.06,0.0,21.77,13.4,0.6,2,0,22,24,6,6,9,1
1220342100,294.65,17.93,18.47,0.37,0.37,0.18,0.0,22.74,12.11,0.87,0,12,16,4,0,0,9,1
1220342200,93.11,6.45,6.71,0.31,0.08,0.04,0.0,37.01,13.0,0.58,2,0,12,14,3,3,9,1
1220342300,472.01,29.29,29.53,0.22,0.06,0.03,0.0,24.7,20.29,0.91,2,2,14,14,29,29,9,1
1220342500,404.19,24.8,25.33,0.24,0.06,0.03,0.0,39.05,18.85,0.85,4,2,12,14,19,19,9,1
1220342600,1187.38,17.66,17.92,0.92,0.92,0.45,0.0,85.24,20.35,0.92,4,0,62,66,0,0,9,1
1220342800,1271.13,15.29,15.63,1.1,0.27,0.13,0.0,63.9,20.93,0.94,0,13,81,69,6,6,9,1
1220342900,443.31,8.66,8.9,0.72,0.18,0.09,0.0,39.05,19.85,0.89,4,19,46,31,2,2,9,1
1220343000,2503.36,30.62,30.85,1.06,0.27,0.13,0.0,94.22,21.39,0.96,3,0,79,81,36,36,9,1
1220345701,3136.46,34.68,35.35,2.53,2.53,1.25,0.0,282.59,9.89,0.89,18,6,71,83,0,0,9,0
1220345801,509.14,14.31,14.55,0.57,0.14,0.07,0.0,99.46,17.27,0.78,0,0,35,35,18,18,9,1
1220345901,3442.83,28.52,28.95,1.69,0.28,0.14,0.0,311.41,19.67,0.89,18,14,101,106,76,76,9,1
1230004503,24.89,2.92,3.15,0.12,0.03,0.01,0.0,1.36,20.42,0.92,0,8,8,0,0,0,9,1
1210005305,44.64,10.92,11.17,0.06,0.01,0.01,0.0,1.48,20.42,0.92,0,4,4,0,0,0,10,1
1210005600,214.69,26.52,27.32,0.21,0.21,0.1,0.0,43.85,10.57,0.76,8,0,0,8,0,0,10,1
1210005702,424.47,5.77,6.15,1.76,0.59,0.27,0.0,61.54,11.69,0.84,0,5,69,64,59,59,10,1
1210006000,287.73,21.36,22.13,0.37,0.19,0.09,5.0,34.56,9.92,0.89,0,2,13,11,1,1,10,1
1210006202,541.09,6.35,6.73,1.94,0.49,0.23,0.0,56.07,12.25,0.88,10,0,71,81,10,10,10,1
1210006302,651.45,6.44,6.82,2.16,2.16,1.02,0.0,38.11,12.99,0.93,1,27,95,69,0,0,10,1
1210029403,191.45,6.57,6.9,0.56,0.28,0.13,0.0,16.52,14.59,0.88,0,28,28,0,0,0,10,1
1210029503,18.67,9.56,9.84,0.05,0.03,0.01,0.0,8.29,10.24,0.61,2,0,0,2,0,0,10,1
1210030001,3445.59,17.75,18.73,5.21,1.04,0.5,405.0,915.86,10.07,0.73,0,6,184,178,336,336,10,1
1210030002,3843.54,37.68,38.06,2.21,0.55,0.27,0.0,240.01,12.84,0.92,19,5,81,97,57,57,10,1
1210030102,2733.35,14.34,14.72,4.09,1.02,0.5,0.0,191.1,12.94,0.93,3,29,182,157,39,39,10,1
1210030103,2949.53,33.47,33.86,1.88,0.63,0.31,0.0,157.81,13.01,0.94,1,0,82,89,10,10,10,1
1210030203,319.88,8.53,9.35,1.41,0.47,0.22,0.0,128.82,7.29,0.52,37,0,0,37,72,72,10,0
1210030304,250.93,6.15,6.98,1.14,0.38,0.17,0.0,61.42,9.44,0.68,0,0,36,36,68,68,10,1
1210030501,533.98,7.19,7.58,1.84,0.61,0.29,0.0,95.95,11.32,0.82,7,0,63,71,41,41,10,1
1210030601,729.08,28.07,28.41,0.53,0.11,0.05,0.0,121.47,13.67,0.82,26,0,0,26,11,11,10,1
1210030701,84.0,27.72,28.03,0.05,0.01,0.01,0.0,3.57,15.51,0.93,0,3,3,0,0,0,10,1
1210065000,2843.01,31.61,32.0,1.93,1.93,0.95,0.0,165.7,12.93,0.93,0,3,88,87,0,0,10,1
1210065300,305.31,12.52,13.41,0.94,0.47,0.23,11.0,103.57,7.1,0.64,23,0,1,24,0,0,10,0
1210065800,3316.02,84.24,84.73,1.07,1.07,0.53,0.0,215.86,10.19,0.92,0,10,39,29,0,0,10,0
1210066200,619.94,11.9,12.39,1.54,0.77,0.37,0.0,85.07,9.43,0.85,22,1,29,50,21,21,10,0
1210067200,414.6,8.27,8.95,1.59,1.59,0.75,0.0,86.91,8.68,0.78,10,2,37,45,0,0,10,0
1210178700,420.97,4.71,5.1,1.96,0.65,0.3,0.0,31.24,12.72,0.92,4,0,79,83,16,16,10,1
1210178800,1058.09,11.12,11.86,2.12,0.71,0.34,1.0,91.97,12.08,0.87,0,4,89,86,1,1,10,1
1220002202,6242.14,69.31,70.5,3.19,0.8,0.39,2780.0,3291.75,7.79,0.47,1,10,88,77,95,95,10,0
1220002302,8563.7,74.04,74.96,4.37,0.87,0.43,4086.0,4753.7,7.33,0.44,14,4,102,111,263,263,10,0
1220002700,15379.06,57.07,58.48,8.34,2.09,1.03,4939.0,7061.69,8.84,0.53,3,13,259,250,208,208,10,0
1220002800,8640.37,32.77,33.12,4.69,0.94,0.46,2.0,466.74,15.61,0.94,7,9,259,247,430,430,10,1
1220003000,1098.36,94.33,94.71,0.16,0.05,0.03,0.0,99.15,20.08,0.9,12,0,0,11,0,0,10,1
